metro_nonmetro,year,county_name,state_abbr,geoId,value
Metropolitan,2010,"Fairfield County",CT,us-ct-001,74634
Metropolitan,2010,"Hartford County",CT,us-ct-003,60028
Metropolitan,2010,"Middlesex County",CT,us-ct-007,70805
Metropolitan,2010,"New Haven County",CT,us-ct-009,57070
Metropolitan,2010,"New London County",CT,us-ct-011,61792
Metropolitan,2010,"Tolland County",CT,us-ct-013,74868
Metropolitan,2010,"Windham County",CT,us-ct-015,56564
Metropolitan,2010,"Anchorage Municipality",AK,us-ak-020,70524
Metropolitan,2010,"Fairbanks North Star Borough",AK,us-ak-090,60472
Metropolitan,2010,"Matanuska-Susitna Borough",AK,us-ak-170,68670
Metropolitan,2010,"Autauga County",AL,us-al-001,53049
Metropolitan,2010,"Baldwin County",AL,us-al-003,47618
Metropolitan,2010,"Bibb County",AL,us-al-007,35472
Metropolitan,2010,"Blount County",AL,us-al-009,42906
Metropolitan,2010,"Calhoun County",AL,us-al-015,37916
Metropolitan,2010,"Chilton County",AL,us-al-021,38553
Metropolitan,2010,"Colbert County",AL,us-al-033,37455
Metropolitan,2010,"Elmore County",AL,us-al-051,51013
Metropolitan,2010,"Etowah County",AL,us-al-055,36088
Metropolitan,2010,"Geneva County",AL,us-al-061,34418
Metropolitan,2010,"Greene County",AL,us-al-063,27117
Metropolitan,2010,"Hale County",AL,us-al-065,31790
Metropolitan,2010,"Henry County",AL,us-al-067,37851
Metropolitan,2010,"Houston County",AL,us-al-069,39290
Metropolitan,2010,"Jefferson County",AL,us-al-073,41740
Metropolitan,2010,"Lauderdale County",AL,us-al-077,39213
Metropolitan,2010,"Lawrence County",AL,us-al-079,37365
Metropolitan,2010,"Lee County",AL,us-al-081,40102
Metropolitan,2010,"Limestone County",AL,us-al-083,49667
Metropolitan,2010,"Lowndes County",AL,us-al-085,28754
Metropolitan,2010,"Madison County",AL,us-al-089,54633
Metropolitan,2010,"Mobile County",AL,us-al-097,39753
Metropolitan,2010,"Montgomery County",AL,us-al-101,41556
Metropolitan,2010,"Morgan County",AL,us-al-103,44859
Metropolitan,2010,"Pickens County",AL,us-al-107,31032
Metropolitan,2010,"Russell County",AL,us-al-113,32733
Metropolitan,2010,"Shelby County",AL,us-al-117,67135
Metropolitan,2010,"St. Clair County",AL,us-al-115,48296
Metropolitan,2010,"Tuscaloosa County",AL,us-al-125,43098
Metropolitan,2010,"Washington County",AL,us-al-129,37639
Metropolitan,2010,"Benton County",AR,us-ar-007,52417
Metropolitan,2010,"Cleveland County",AR,us-ar-025,40402
Metropolitan,2010,"Craighead County",AR,us-ar-031,37780
Metropolitan,2010,"Crawford County",AR,us-ar-033,39672
Metropolitan,2010,"Crittenden County",AR,us-ar-035,33938
Metropolitan,2010,"Faulkner County",AR,us-ar-045,46199
Metropolitan,2010,"Franklin County",AR,us-ar-047,38514
Metropolitan,2010,"Garland County",AR,us-ar-051,36690
Metropolitan,2010,"Grant County",AR,us-ar-053,45347
Metropolitan,2010,"Jefferson County",AR,us-ar-069,35092
Metropolitan,2010,"Lincoln County",AR,us-ar-079,35070
Metropolitan,2010,"Little River County",AR,us-ar-081,37260
Metropolitan,2010,"Lonoke County",AR,us-ar-085,50021
Metropolitan,2010,"Madison County",AR,us-ar-087,34547
Metropolitan,2010,"Miller County",AR,us-ar-091,37806
Metropolitan,2010,"Perry County",AR,us-ar-105,39054
Metropolitan,2010,"Poinsett County",AR,us-ar-111,32130
Metropolitan,2010,"Pulaski County",AR,us-ar-119,44733
Metropolitan,2010,"Saline County",AR,us-ar-125,53430
Metropolitan,2010,"Sebastian County",AR,us-ar-131,38724
Metropolitan,2010,"Washington County",AR,us-ar-143,39692
Metropolitan,2010,"Cochise County",AZ,us-az-003,43677
Metropolitan,2010,"Coconino County",AZ,us-az-005,43051
Metropolitan,2010,"Maricopa County",AZ,us-az-013,50424
Metropolitan,2010,"Mohave County",AZ,us-az-015,36446
Metropolitan,2010,"Pima County",AZ,us-az-019,44293
Metropolitan,2010,"Pinal County",AZ,us-az-021,49833
Metropolitan,2010,"Yavapai County",AZ,us-az-025,40562
Metropolitan,2010,"Yuma County",AZ,us-az-027,40609
Metropolitan,2010,"Alameda County",CA,us-ca-001,66937
Metropolitan,2010,"Butte County",CA,us-ca-007,41168
Metropolitan,2010,"Contra Costa County",CA,us-ca-013,73678
Metropolitan,2010,"El Dorado County",CA,us-ca-017,65201
Metropolitan,2010,"Fresno County",CA,us-ca-019,44869
Metropolitan,2010,"Imperial County",CA,us-ca-025,39261
Metropolitan,2010,"Kern County",CA,us-ca-029,45045
Metropolitan,2010,"Kings County",CA,us-ca-031,44020
Metropolitan,2010,"Los Angeles County",CA,us-ca-037,52595
Metropolitan,2010,"Madera County",CA,us-ca-039,43596
Metropolitan,2010,"Marin County",CA,us-ca-041,82383
Metropolitan,2010,"Merced County",CA,us-ca-047,41730
Metropolitan,2010,"Monterey County",CA,us-ca-053,53735
Metropolitan,2010,"Napa County",CA,us-ca-055,62893
Metropolitan,2010,"Orange County",CA,us-ca-059,70727
Metropolitan,2010,"Placer County",CA,us-ca-061,68330
Metropolitan,2010,"Riverside County",CA,us-ca-065,53981
Metropolitan,2010,"Sacramento County",CA,us-ca-067,52655
Metropolitan,2010,"San Benito County",CA,us-ca-069,58194
Metropolitan,2010,"San Bernardino County",CA,us-ca-071,52270
Metropolitan,2010,"San Diego County",CA,us-ca-073,59759
Metropolitan,2010,"San Francisco County",CA,us-ca-075,70883
Metropolitan,2010,"San Joaquin County",CA,us-ca-077,49742
Metropolitan,2010,"San Luis Obispo County",CA,us-ca-079,53620
Metropolitan,2010,"San Mateo County",CA,us-ca-081,82413
Metropolitan,2010,"Santa Barbara County",CA,us-ca-083,56243
Metropolitan,2010,"Santa Clara County",CA,us-ca-085,84627
Metropolitan,2010,"Santa Cruz County",CA,us-ca-087,60247
Metropolitan,2010,"Shasta County",CA,us-ca-089,41058
Metropolitan,2010,"Solano County",CA,us-ca-095,62948
Metropolitan,2010,"Sonoma County",CA,us-ca-097,58703
Metropolitan,2010,"Stanislaus County",CA,us-ca-099,47442
Metropolitan,2010,"Sutter County",CA,us-ca-101,46188
Metropolitan,2010,"Tulare County",CA,us-ca-107,42377
Metropolitan,2010,"Ventura County",CA,us-ca-111,71418
Metropolitan,2010,"Yolo County",CA,us-ca-113,54433
Metropolitan,2010,"Yuba County",CA,us-ca-115,41045
Metropolitan,2010,"Adams County",CO,us-co-001,52785
Metropolitan,2010,"Arapahoe County",CO,us-co-005,58152
Metropolitan,2010,"Boulder County",CO,us-co-013,62215
Metropolitan,2010,"Broomfield County",CO,us-co-014,76006
Metropolitan,2010,"Clear Creek County",CO,us-co-019,64822
Metropolitan,2010,"Denver County",CO,us-co-031,45415
Metropolitan,2010,"Douglas County",CO,us-co-035,97806
Metropolitan,2010,"El Paso County",CO,us-co-041,51553
Metropolitan,2010,"Elbert County",CO,us-co-039,78550
Metropolitan,2010,"Gilpin County",CO,us-co-047,63024
Metropolitan,2010,"Jefferson County",CO,us-co-059,64181
Metropolitan,2010,"Larimer County",CO,us-co-069,54739
Metropolitan,2010,"Mesa County",CO,us-co-077,47324
Metropolitan,2010,"Park County",CO,us-co-093,66400
Metropolitan,2010,"Pueblo County",CO,us-co-101,39107
Metropolitan,2010,"Teller County",CO,us-co-119,59966
Metropolitan,2010,"Weld County",CO,us-co-123,52334
Metropolitan,2010,"District of Columbia",DC,us-dc-001,60729
Metropolitan,2010,"Kent County",DE,us-de-001,51490
Metropolitan,2010,"New Castle County",DE,us-de-003,59877
Metropolitan,2010,"Sussex County",DE,us-de-005,48582
Metropolitan,2010,"Alachua County",FL,us-fl-001,40656
Metropolitan,2010,"Baker County",FL,us-fl-003,45802
Metropolitan,2010,"Bay County",FL,us-fl-005,44364
Metropolitan,2010,"Brevard County",FL,us-fl-009,46331
Metropolitan,2010,"Broward County",FL,us-fl-011,47917
Metropolitan,2010,"Charlotte County",FL,us-fl-015,41991
Metropolitan,2010,"Citrus County",FL,us-fl-017,36174
Metropolitan,2010,"Clay County",FL,us-fl-019,57913
Metropolitan,2010,"Collier County",FL,us-fl-021,53341
Metropolitan,2010,"Duval County",FL,us-fl-031,46112
Metropolitan,2010,"Escambia County",FL,us-fl-033,41428
Metropolitan,2010,"Flagler County",FL,us-fl-035,45685
Metropolitan,2010,"Gadsden County",FL,us-fl-039,35704
Metropolitan,2010,"Gilchrist County",FL,us-fl-041,38517
Metropolitan,2010,"Hernando County",FL,us-fl-053,37867
Metropolitan,2010,"Highlands County",FL,us-fl-055,34469
Metropolitan,2010,"Hillsborough County",FL,us-fl-057,46043
Metropolitan,2010,"Indian River County",FL,us-fl-061,47525
Metropolitan,2010,"Jefferson County",FL,us-fl-065,39113
Metropolitan,2010,"Lake County",FL,us-fl-069,42343
Metropolitan,2010,"Lee County",FL,us-fl-071,44377
Metropolitan,2010,"Leon County",FL,us-fl-073,42393
Metropolitan,2010,"Levy County",FL,us-fl-075,32197
Metropolitan,2010,"Manatee County",FL,us-fl-081,44990
Metropolitan,2010,"Marion County",FL,us-fl-083,37162
Metropolitan,2010,"Martin County",FL,us-fl-085,49539
Metropolitan,2010,"Miami-Dade County",FL,us-fl-086,40145
Metropolitan,2010,"Nassau County",FL,us-fl-089,57605
Metropolitan,2010,"Okaloosa County",FL,us-fl-091,51173
Metropolitan,2010,"Orange County",FL,us-fl-095,45105
Metropolitan,2010,"Osceola County",FL,us-fl-097,42165
Metropolitan,2010,"Palm Beach County",FL,us-fl-099,49891
Metropolitan,2010,"Pasco County",FL,us-fl-101,42184
Metropolitan,2010,"Pinellas County",FL,us-fl-103,42628
Metropolitan,2010,"Polk County",FL,us-fl-105,41184
Metropolitan,2010,"Santa Rosa County",FL,us-fl-113,51208
Metropolitan,2010,"Sarasota County",FL,us-fl-115,46047
Metropolitan,2010,"Seminole County",FL,us-fl-117,57381
Metropolitan,2010,"St. Johns County",FL,us-fl-109,60841
Metropolitan,2010,"St. Lucie County",FL,us-fl-111,39378
Metropolitan,2010,"Sumter County",FL,us-fl-119,45165
Metropolitan,2010,"Volusia County",FL,us-fl-127,41368
Metropolitan,2010,"Wakulla County",FL,us-fl-129,47566
Metropolitan,2010,"Walton County",FL,us-fl-131,44622
Metropolitan,2010,"Barrow County",GA,us-ga-013,52391
Metropolitan,2010,"Bartow County",GA,us-ga-015,43825
Metropolitan,2010,"Bibb County",GA,us-ga-021,36220
Metropolitan,2010,"Brantley County",GA,us-ga-025,35732
Metropolitan,2010,"Brooks County",GA,us-ga-027,32067
Metropolitan,2010,"Bryan County",GA,us-ga-029,65478
Metropolitan,2010,"Burke County",GA,us-ga-033,30688
Metropolitan,2010,"Butts County",GA,us-ga-035,43777
Metropolitan,2010,"Carroll County",GA,us-ga-045,45242
Metropolitan,2010,"Catoosa County",GA,us-ga-047,47337
Metropolitan,2010,"Chatham County",GA,us-ga-051,42728
Metropolitan,2010,"Chattahoochee County",GA,us-ga-053,46292
Metropolitan,2010,"Cherokee County",GA,us-ga-057,63520
Metropolitan,2010,"Clarke County",GA,us-ga-059,34000
Metropolitan,2010,"Clayton County",GA,us-ga-063,36595
Metropolitan,2010,"Cobb County",GA,us-ga-067,59471
Metropolitan,2010,"Columbia County",GA,us-ga-073,64435
Metropolitan,2010,"Coweta County",GA,us-ga-077,56407
Metropolitan,2010,"Crawford County",GA,us-ga-079,41593
Metropolitan,2010,"Dade County",GA,us-ga-083,40161
Metropolitan,2010,"Dawson County",GA,us-ga-085,51127
Metropolitan,2010,"DeKalb County",GA,us-ga-089,47068
Metropolitan,2010,"Dougherty County",GA,us-ga-095,31200
Metropolitan,2010,"Douglas County",GA,us-ga-097,52887
Metropolitan,2010,"Echols County",GA,us-ga-101,32674
Metropolitan,2010,"Effingham County",GA,us-ga-103,60017
Metropolitan,2010,"Fayette County",GA,us-ga-113,79276
Metropolitan,2010,"Floyd County",GA,us-ga-115,38289
Metropolitan,2010,"Forsyth County",GA,us-ga-117,81629
Metropolitan,2010,"Fulton County",GA,us-ga-121,53580
Metropolitan,2010,"Glynn County",GA,us-ga-127,42993
Metropolitan,2010,"Gwinnett County",GA,us-ga-135,57848
Metropolitan,2010,"Hall County",GA,us-ga-139,47238
Metropolitan,2010,"Haralson County",GA,us-ga-143,39046
Metropolitan,2010,"Harris County",GA,us-ga-145,62264
Metropolitan,2010,"Heard County",GA,us-ga-149,39614
Metropolitan,2010,"Henry County",GA,us-ga-151,59371
Metropolitan,2010,"Houston County",GA,us-ga-153,54977
Metropolitan,2010,"Jasper County",GA,us-ga-159,43443
Metropolitan,2010,"Jones County",GA,us-ga-169,52215
Metropolitan,2010,"Lamar County",GA,us-ga-171,40001
Metropolitan,2010,"Lanier County",GA,us-ga-173,33430
Metropolitan,2010,"Lee County",GA,us-ga-177,61489
Metropolitan,2010,"Liberty County",GA,us-ga-179,39697
Metropolitan,2010,"Lincoln County",GA,us-ga-181,35201
Metropolitan,2010,"Long County",GA,us-ga-183,38243
Metropolitan,2010,"Lowndes County",GA,us-ga-185,36486
Metropolitan,2010,"Madison County",GA,us-ga-195,41267
Metropolitan,2010,"Marion County",GA,us-ga-197,33534
Metropolitan,2010,"McDuffie County",GA,us-ga-189,36559
Metropolitan,2010,"McIntosh County",GA,us-ga-191,35681
Metropolitan,2010,"Meriwether County",GA,us-ga-199,35287
Metropolitan,2010,"Monroe County",GA,us-ga-207,49839
Metropolitan,2010,"Morgan County",GA,us-ga-211,45804
Metropolitan,2010,"Murray County",GA,us-ga-213,39911
Metropolitan,2010,"Muscogee County",GA,us-ga-215,36359
Metropolitan,2010,"Newton County",GA,us-ga-217,48989
Metropolitan,2010,"Oconee County",GA,us-ga-219,76298
Metropolitan,2010,"Oglethorpe County",GA,us-ga-221,40936
Metropolitan,2010,"Paulding County",GA,us-ga-223,61496
Metropolitan,2010,"Peach County",GA,us-ga-225,38024
Metropolitan,2010,"Pickens County",GA,us-ga-227,48532
Metropolitan,2010,"Pike County",GA,us-ga-231,52411
Metropolitan,2010,"Richmond County",GA,us-ga-245,37866
Metropolitan,2010,"Rockdale County",GA,us-ga-247,53899
Metropolitan,2010,"Spalding County",GA,us-ga-255,38451
Metropolitan,2010,"Stewart County",GA,us-ga-259,26659
Metropolitan,2010,"Talbot County",GA,us-ga-263,29933
Metropolitan,2010,"Terrell County",GA,us-ga-273,31143
Metropolitan,2010,"Twiggs County",GA,us-ga-289,35232
Metropolitan,2010,"Walker County",GA,us-ga-295,36854
Metropolitan,2010,"Walton County",GA,us-ga-297,51913
Metropolitan,2010,"Whitfield County",GA,us-ga-313,40117
Metropolitan,2010,"Worth County",GA,us-ga-321,37436
Metropolitan,2010,"Honolulu County",HI,us-hi-003,67519
Metropolitan,2010,"Maui County",HI,us-hi-009,56206
Metropolitan,2010,"Benton County",IA,us-ia-011,54283
Metropolitan,2010,"Black Hawk County",IA,us-ia-013,44046
Metropolitan,2010,"Boone County",IA,us-ia-015,51723
Metropolitan,2010,"Bremer County",IA,us-ia-017,55606
Metropolitan,2010,"Dallas County",IA,us-ia-049,68568
Metropolitan,2010,"Dubuque County",IA,us-ia-061,49493
Metropolitan,2010,"Grundy County",IA,us-ia-075,55302
Metropolitan,2010,"Guthrie County",IA,us-ia-077,48064
Metropolitan,2010,"Harrison County",IA,us-ia-085,50845
Metropolitan,2010,"Jasper County",IA,us-ia-099,46565
Metropolitan,2010,"Johnson County",IA,us-ia-103,51014
Metropolitan,2010,"Jones County",IA,us-ia-105,46600
Metropolitan,2010,"Linn County",IA,us-ia-113,54806
Metropolitan,2010,"Madison County",IA,us-ia-121,52351
Metropolitan,2010,"Mills County",IA,us-ia-129,57359
Metropolitan,2010,"Polk County",IA,us-ia-153,54328
Metropolitan,2010,"Pottawattamie County",IA,us-ia-155,47870
Metropolitan,2010,"Scott County",IA,us-ia-163,47800
Metropolitan,2010,"Story County",IA,us-ia-169,49192
Metropolitan,2010,"Warren County",IA,us-ia-181,62036
Metropolitan,2010,"Washington County",IA,us-ia-183,47118
Metropolitan,2010,"Woodbury County",IA,us-ia-193,42672
Metropolitan,2010,"Ada County",ID,us-id-001,50909
Metropolitan,2010,"Bannock County",ID,us-id-005,40946
Metropolitan,2010,"Boise County",ID,us-id-015,46871
Metropolitan,2010,"Bonneville County",ID,us-id-019,49979
Metropolitan,2010,"Butte County",ID,us-id-023,41368
Metropolitan,2010,"Canyon County",ID,us-id-027,42419
Metropolitan,2010,"Franklin County",ID,us-id-041,43936
Metropolitan,2010,"Gem County",ID,us-id-045,40110
Metropolitan,2010,"Jefferson County",ID,us-id-051,50123
Metropolitan,2010,"Jerome County",ID,us-id-053,40229
Metropolitan,2010,"Kootenai County",ID,us-id-055,43826
Metropolitan,2010,"Nez Perce County",ID,us-id-069,43580
Metropolitan,2010,"Owyhee County",ID,us-id-073,36670
Metropolitan,2010,"Power County",ID,us-id-077,39555
Metropolitan,2010,"Twin Falls County",ID,us-id-083,42007
Metropolitan,2010,"Alexander County",IL,us-il-003,29278
Metropolitan,2010,"Bond County",IL,us-il-005,46364
Metropolitan,2010,"Boone County",IL,us-il-007,57323
Metropolitan,2010,"Calhoun County",IL,us-il-013,45772
Metropolitan,2010,"Champaign County",IL,us-il-019,45803
Metropolitan,2010,"Clinton County",IL,us-il-027,52650
Metropolitan,2010,"Cook County",IL,us-il-031,51457
Metropolitan,2010,"DeKalb County",IL,us-il-037,52106
Metropolitan,2010,"DuPage County",IL,us-il-043,72470
Metropolitan,2010,"Fulton County",IL,us-il-057,40749
Metropolitan,2010,"Grundy County",IL,us-il-063,60130
Metropolitan,2010,"Henry County",IL,us-il-073,49262
Metropolitan,2010,"Jackson County",IL,us-il-077,32739
Metropolitan,2010,"Jersey County",IL,us-il-083,54278
Metropolitan,2010,"Johnson County",IL,us-il-087,41743
Metropolitan,2010,"Kane County",IL,us-il-089,65430
Metropolitan,2010,"Kankakee County",IL,us-il-091,45707
Metropolitan,2010,"Kendall County",IL,us-il-093,79542
Metropolitan,2010,"Lake County",IL,us-il-097,74594
Metropolitan,2010,"Macon County",IL,us-il-115,42206
Metropolitan,2010,"Macoupin County",IL,us-il-117,45995
Metropolitan,2010,"Madison County",IL,us-il-119,51706
Metropolitan,2010,"Marshall County",IL,us-il-123,48647
Metropolitan,2010,"McHenry County",IL,us-il-111,69290
Metropolitan,2010,"McLean County",IL,us-il-113,59719
Metropolitan,2010,"Menard County",IL,us-il-129,58075
Metropolitan,2010,"Mercer County",IL,us-il-131,46871
Metropolitan,2010,"Monroe County",IL,us-il-133,69731
Metropolitan,2010,"Peoria County",IL,us-il-143,50166
Metropolitan,2010,"Piatt County",IL,us-il-147,54350
Metropolitan,2010,"Rock Island County",IL,us-il-161,45114
Metropolitan,2010,"Sangamon County",IL,us-il-167,51057
Metropolitan,2010,"St. Clair County",IL,us-il-163,47027
Metropolitan,2010,"Stark County",IL,us-il-175,49280
Metropolitan,2010,"Tazewell County",IL,us-il-179,50737
Metropolitan,2010,"Vermilion County",IL,us-il-183,38534
Metropolitan,2010,"Will County",IL,us-il-197,71344
Metropolitan,2010,"Williamson County",IL,us-il-199,43004
Metropolitan,2010,"Winnebago County",IL,us-il-201,44336
Metropolitan,2010,"Woodford County",IL,us-il-203,65931
Metropolitan,2010,"Allen County",IN,us-in-003,47014
Metropolitan,2010,"Bartholomew County",IN,us-in-005,49045
Metropolitan,2010,"Benton County",IN,us-in-007,47520
Metropolitan,2010,"Boone County",IN,us-in-011,66023
Metropolitan,2010,"Brown County",IN,us-in-013,46770
Metropolitan,2010,"Carroll County",IN,us-in-015,49966
Metropolitan,2010,"Clark County",IN,us-in-019,44775
Metropolitan,2010,"Clay County",IN,us-in-021,42233
Metropolitan,2010,"Dearborn County",IN,us-in-029,55817
Metropolitan,2010,"Delaware County",IN,us-in-035,36362
Metropolitan,2010,"Elkhart County",IN,us-in-039,42168
Metropolitan,2010,"Floyd County",IN,us-in-043,49117
Metropolitan,2010,"Franklin County",IN,us-in-047,48938
Metropolitan,2010,"Hamilton County",IN,us-in-057,82054
Metropolitan,2010,"Hancock County",IN,us-in-059,62195
Metropolitan,2010,"Harrison County",IN,us-in-061,48775
Metropolitan,2010,"Hendricks County",IN,us-in-063,66080
Metropolitan,2010,"Howard County",IN,us-in-067,41786
Metropolitan,2010,"Jasper County",IN,us-in-073,55267
Metropolitan,2010,"Johnson County",IN,us-in-081,58695
Metropolitan,2010,"Lake County",IN,us-in-089,45252
Metropolitan,2010,"LaPorte County",IN,us-in-091,44039
Metropolitan,2010,"Madison County",IN,us-in-095,39449
Metropolitan,2010,"Marion County",IN,us-in-097,39393
Metropolitan,2010,"Monroe County",IN,us-in-105,38348
Metropolitan,2010,"Morgan County",IN,us-in-109,53738
Metropolitan,2010,"Newton County",IN,us-in-111,48043
Metropolitan,2010,"Ohio County",IN,us-in-115,47937
Metropolitan,2010,"Owen County",IN,us-in-119,42658
Metropolitan,2010,"Parke County",IN,us-in-121,42749
Metropolitan,2010,"Porter County",IN,us-in-127,56648
Metropolitan,2010,"Posey County",IN,us-in-129,56159
Metropolitan,2010,"Putnam County",IN,us-in-133,44437
Metropolitan,2010,"Shelby County",IN,us-in-145,46619
Metropolitan,2010,"St. Joseph County",IN,us-in-141,42316
Metropolitan,2010,"Sullivan County",IN,us-in-153,42481
Metropolitan,2010,"Tippecanoe County",IN,us-in-157,41722
Metropolitan,2010,"Union County",IN,us-in-161,44337
Metropolitan,2010,"Vanderburgh County",IN,us-in-163,41024
Metropolitan,2010,"Vermillion County",IN,us-in-165,42613
Metropolitan,2010,"Vigo County",IN,us-in-167,39089
Metropolitan,2010,"Warren County",IN,us-in-171,50349
Metropolitan,2010,"Warrick County",IN,us-in-173,59195
Metropolitan,2010,"Washington County",IN,us-in-175,39945
Metropolitan,2010,"Whitley County",IN,us-in-183,49989
Metropolitan,2010,"Butler County",KS,us-ks-015,55182
Metropolitan,2010,"Doniphan County",KS,us-ks-043,45202
Metropolitan,2010,"Douglas County",KS,us-ks-045,47335
Metropolitan,2010,"Geary County",KS,us-ks-061,43691
Metropolitan,2010,"Harvey County",KS,us-ks-079,46941
Metropolitan,2010,"Jackson County",KS,us-ks-085,50709
Metropolitan,2010,"Jefferson County",KS,us-ks-087,52592
Metropolitan,2010,"Johnson County",KS,us-ks-091,71389
Metropolitan,2010,"Leavenworth County",KS,us-ks-103,60848
Metropolitan,2010,"Linn County",KS,us-ks-107,43509
Metropolitan,2010,"Miami County",KS,us-ks-121,58445
Metropolitan,2010,"Osage County",KS,us-ks-139,45221
Metropolitan,2010,"Pottawatomie County",KS,us-ks-149,52861
Metropolitan,2010,"Riley County",KS,us-ks-161,45523
Metropolitan,2010,"Sedgwick County",KS,us-ks-173,45996
Metropolitan,2010,"Shawnee County",KS,us-ks-177,45359
Metropolitan,2010,"Sumner County",KS,us-ks-191,47113
Metropolitan,2010,"Wabaunsee County",KS,us-ks-197,50740
Metropolitan,2010,"Wyandotte County",KS,us-ks-209,37805
Metropolitan,2010,"Allen County",KY,us-ky-003,35617
Metropolitan,2010,"Boone County",KY,us-ky-015,64005
Metropolitan,2010,"Bourbon County",KY,us-ky-017,39219
Metropolitan,2010,"Boyd County",KY,us-ky-019,38029
Metropolitan,2010,"Bracken County",KY,us-ky-023,42056
Metropolitan,2010,"Bullitt County",KY,us-ky-029,51409
Metropolitan,2010,"Butler County",KY,us-ky-031,35162
Metropolitan,2010,"Campbell County",KY,us-ky-037,47341
Metropolitan,2010,"Carter County",KY,us-ky-043,34303
Metropolitan,2010,"Christian County",KY,us-ky-047,36542
Metropolitan,2010,"Clark County",KY,us-ky-049,45016
Metropolitan,2010,"Daviess County",KY,us-ky-059,41878
Metropolitan,2010,"Edmonson County",KY,us-ky-061,34849
Metropolitan,2010,"Fayette County",KY,us-ky-067,45820
Metropolitan,2010,"Gallatin County",KY,us-ky-077,42761
Metropolitan,2010,"Grant County",KY,us-ky-081,42690
Metropolitan,2010,"Greenup County",KY,us-ky-089,40752
Metropolitan,2010,"Hancock County",KY,us-ky-091,46729
Metropolitan,2010,"Hardin County",KY,us-ky-093,44203
Metropolitan,2010,"Henderson County",KY,us-ky-101,41309
Metropolitan,2010,"Henry County",KY,us-ky-103,40806
Metropolitan,2010,"Jefferson County",KY,us-ky-111,42535
Metropolitan,2010,"Jessamine County",KY,us-ky-113,43503
Metropolitan,2010,"Kenton County",KY,us-ky-117,51049
Metropolitan,2010,"Larue County",KY,us-ky-123,37863
Metropolitan,2010,"McLean County",KY,us-ky-149,38580
Metropolitan,2010,"Meade County",KY,us-ky-163,46671
Metropolitan,2010,"Oldham County",KY,us-ky-185,75724
Metropolitan,2010,"Pendleton County",KY,us-ky-191,43517
Metropolitan,2010,"Scott County",KY,us-ky-209,56791
Metropolitan,2010,"Shelby County",KY,us-ky-211,51845
Metropolitan,2010,"Spencer County",KY,us-ky-215,62579
Metropolitan,2010,"Trigg County",KY,us-ky-221,42387
Metropolitan,2010,"Warren County",KY,us-ky-227,41001
Metropolitan,2010,"Woodford County",KY,us-ky-239,55962
Metropolitan,2010,"Acadia Parish",LA,us-la-001,36814
Metropolitan,2010,"Ascension Parish",LA,us-la-005,62069
Metropolitan,2010,"Assumption Parish",LA,us-la-007,43503
Metropolitan,2010,"Bossier Parish",LA,us-la-015,48957
Metropolitan,2010,"Caddo Parish",LA,us-la-017,37739
Metropolitan,2010,"Calcasieu Parish",LA,us-la-019,40928
Metropolitan,2010,"Cameron Parish",LA,us-la-023,47100
Metropolitan,2010,"De Soto Parish",LA,us-la-031,37379
Metropolitan,2010,"East Baton Rouge Parish",LA,us-la-033,44911
Metropolitan,2010,"East Feliciana Parish",LA,us-la-037,42347
Metropolitan,2010,"Grant Parish",LA,us-la-043,38225
Metropolitan,2010,"Iberia Parish",LA,us-la-045,40914
Metropolitan,2010,"Iberville Parish",LA,us-la-047,40140
Metropolitan,2010,"Jefferson Parish",LA,us-la-051,46500
Metropolitan,2010,"Lafayette Parish",LA,us-la-055,48295
Metropolitan,2010,"Lafourche Parish",LA,us-la-057,48436
Metropolitan,2010,"Livingston Parish",LA,us-la-063,53125
Metropolitan,2010,"Morehouse Parish",LA,us-la-067,29526
Metropolitan,2010,"Orleans Parish",LA,us-la-071,36525
Metropolitan,2010,"Ouachita Parish",LA,us-la-073,37728
Metropolitan,2010,"Plaquemines Parish",LA,us-la-075,49781
Metropolitan,2010,"Pointe Coupee Parish",LA,us-la-077,41277
Metropolitan,2010,"Rapides Parish",LA,us-la-079,39693
Metropolitan,2010,"St. Bernard Parish",LA,us-la-087,38700
Metropolitan,2010,"St. Charles Parish",LA,us-la-089,54553
Metropolitan,2010,"St. Helena Parish",LA,us-la-091,32936
Metropolitan,2010,"St. James Parish",LA,us-la-093,45829
Metropolitan,2010,"St. John the Baptist Parish",LA,us-la-095,45987
Metropolitan,2010,"St. Martin Parish",LA,us-la-099,39444
Metropolitan,2010,"St. Tammany Parish",LA,us-la-103,59389
Metropolitan,2010,"Tangipahoa Parish",LA,us-la-105,37454
Metropolitan,2010,"Terrebonne Parish",LA,us-la-109,47847
Metropolitan,2010,"Union Parish",LA,us-la-111,36863
Metropolitan,2010,"Vermilion Parish",LA,us-la-113,43498
Metropolitan,2010,"West Baton Rouge Parish",LA,us-la-121,46783
Metropolitan,2010,"West Feliciana Parish",LA,us-la-125,48917
Metropolitan,2010,"Barnstable County",MA,us-ma-001,54871
Metropolitan,2010,"Berkshire County",MA,us-ma-003,44792
Metropolitan,2010,"Bristol County",MA,us-ma-005,51361
Metropolitan,2010,"Essex County",MA,us-ma-009,61604
Metropolitan,2010,"Franklin County",MA,us-ma-011,49361
Metropolitan,2010,"Hampden County",MA,us-ma-013,46356
Metropolitan,2010,"Hampshire County",MA,us-ma-015,57558
