metro_nonmetro,year,county_name,state_abbr,geoId,value
Metropolitan,2013,"Fairfield County",CT,us-ct-001,0.11000052834067
Metropolitan,2013,"Hartford County",CT,us-ct-003,0.11899949675169
Metropolitan,2013,"Middlesex County",CT,us-ct-007,0.06200369109903
Metropolitan,2013,"New Haven County",CT,us-ct-009,0.11700061668035
Metropolitan,2013,"New London County",CT,us-ct-011,0.09600254986852
Metropolitan,2013,"Tolland County",CT,us-ct-013,0.07000197540106
Metropolitan,2013,"Windham County",CT,us-ct-015,0.13199618674895
Metropolitan,2013,"Anchorage Municipality",AK,us-ak-020,0.0750009414119
Metropolitan,2013,"Fairbanks North Star Borough",AK,us-ak-090,0.0690005834792
Metropolitan,2013,"Matanuska-Susitna Borough",AK,us-ak-170,0.07599164926931
Metropolitan,2013,"Autauga County",AL,us-al-001,0.14399372478709
Metropolitan,2013,"Baldwin County",AL,us-al-003,0.11000053820072
Metropolitan,2013,"Bibb County",AL,us-al-007,0.22503259452412
Metropolitan,2013,"Blount County",AL,us-al-009,0.23001081192401
Metropolitan,2013,"Calhoun County",AL,us-al-015,0.21400471067541
Metropolitan,2013,"Chilton County",AL,us-al-021,0.2410074397652
Metropolitan,2013,"Colbert County",AL,us-al-033,0.16599371915657
Metropolitan,2013,"Elmore County",AL,us-al-051,0.13499841332064
Metropolitan,2013,"Etowah County",AL,us-al-055,0.18200260223568
Metropolitan,2013,"Geneva County",AL,us-al-061,0.22802066137707
Metropolitan,2013,"Hale County",AL,us-al-065,0.22703011818528
Metropolitan,2013,"Henry County",AL,us-al-067,0.19799375102779
Metropolitan,2013,"Houston County",AL,us-al-069,0.16100700030436
Metropolitan,2013,"Jefferson County",AL,us-al-073,0.12599889464719
Metropolitan,2013,"Lauderdale County",AL,us-al-077,0.16200315683742
Metropolitan,2013,"Lawrence County",AL,us-al-079,0.22897978454011
Metropolitan,2013,"Lee County",AL,us-al-081,0.13299987947451
Metropolitan,2013,"Limestone County",AL,us-al-083,0.18400178559165
Metropolitan,2013,"Lowndes County",AL,us-al-085,0.26098156182213
Metropolitan,2013,"Madison County",AL,us-al-089,0.09900042535091
Metropolitan,2013,"Mobile County",AL,us-al-097,0.16100156355364
Metropolitan,2013,"Montgomery County",AL,us-al-101,0.14399983620095
Metropolitan,2013,"Morgan County",AL,us-al-103,0.18500424547457
Metropolitan,2013,"Pickens County",AL,us-al-107,0.20298664265346
Metropolitan,2013,"Russell County",AL,us-al-113,0.19701086956522
Metropolitan,2013,"Shelby County",AL,us-al-117,0.08800138572999
Metropolitan,2013,"St. Clair County",AL,us-al-115,0.18099609981707
Metropolitan,2013,"Tuscaloosa County",AL,us-al-125,0.13399774736339
Metropolitan,2013,"Walker County",AL,us-al-127,0.23601057604785
Metropolitan,2013,"Benton County",AR,us-ar-007,0.14099707227437
Metropolitan,2013,"Cleveland County",AR,us-ar-025,0.15201217450118
Metropolitan,2013,"Craighead County",AR,us-ar-031,0.15100448415975
Metropolitan,2013,"Crawford County",AR,us-ar-033,0.17800917929231
Metropolitan,2013,"Crittenden County",AR,us-ar-035,0.20901038679666
Metropolitan,2013,"Faulkner County",AR,us-ar-045,0.10600123440842
Metropolitan,2013,"Garland County",AR,us-ar-051,0.13199860318938
Metropolitan,2013,"Grant County",AR,us-ar-053,0.15098522167488
Metropolitan,2013,"Jefferson County",AR,us-ar-069,0.17000181002755
Metropolitan,2013,"Lincoln County",AR,us-ar-079,0.26498231430015
Metropolitan,2013,"Little River County",AR,us-ar-081,0.16595837419636
Metropolitan,2013,"Lonoke County",AR,us-ar-085,0.13400466493227
Metropolitan,2013,"Madison County",AR,us-ar-087,0.23401654757428
Metropolitan,2013,"Miller County",AR,us-ar-091,0.1489985175992
Metropolitan,2013,"Perry County",AR,us-ar-105,0.15396362626683
Metropolitan,2013,"Poinsett County",AR,us-ar-111,0.26702748722938
Metropolitan,2013,"Pulaski County",AR,us-ar-119,0.10800130304276
Metropolitan,2013,"Saline County",AR,us-ar-125,0.10800489661229
Metropolitan,2013,"Sebastian County",AR,us-ar-131,0.17800565941906
Metropolitan,2013,"Washington County",AR,us-ar-143,0.17500020132553
Metropolitan,2013,"Cochise County",AZ,us-az-003,0.14200173008437
Metropolitan,2013,"Coconino County",AZ,us-az-005,0.12400188479808
Metropolitan,2013,"Maricopa County",AZ,us-az-013,0.13599997117466
Metropolitan,2013,"Mohave County",AZ,us-az-015,0.16199917052508
Metropolitan,2013,"Pima County",AZ,us-az-019,0.12799950802534
Metropolitan,2013,"Pinal County",AZ,us-az-021,0.15299856069087
Metropolitan,2013,"Yavapai County",AZ,us-az-025,0.09900061471384
Metropolitan,2013,"Yuma County",AZ,us-az-027,0.28099901976128
Metropolitan,2013,"Alameda County",CA,us-ca-001,0.136000176202
Metropolitan,2013,"Butte County",CA,us-ca-007,0.12300294600872
Metropolitan,2013,"Contra Costa County",CA,us-ca-013,0.11199953048232
Metropolitan,2013,"El Dorado County",CA,us-ca-017,0.06800107088301
Metropolitan,2013,"Fresno County",CA,us-ca-019,0.26899936239811
Metropolitan,2013,"Imperial County",CA,us-ca-025,0.35499689337093
Metropolitan,2013,"Kern County",CA,us-ca-029,0.27499954882605
Metropolitan,2013,"Kings County",CA,us-ca-031,0.28999967429186
Metropolitan,2013,"Los Angeles County",CA,us-ca-037,0.23400005451641
Metropolitan,2013,"Madera County",CA,us-ca-039,0.31599577868235
Metropolitan,2013,"Marin County",CA,us-ca-041,0.07599890926006
Metropolitan,2013,"Merced County",CA,us-ca-047,0.33299910571529
Metropolitan,2013,"Monterey County",CA,us-ca-053,0.28999885570431
Metropolitan,2013,"Napa County",CA,us-ca-055,0.16800102205945
Metropolitan,2013,"Orange County",CA,us-ca-059,0.162000051772
Metropolitan,2013,"Placer County",CA,us-ca-061,0.0640007578441
Metropolitan,2013,"Riverside County",CA,us-ca-065,0.20400022383347
Metropolitan,2013,"Sacramento County",CA,us-ca-067,0.14200011398376
Metropolitan,2013,"San Benito County",CA,us-ca-069,0.23101365471045
Metropolitan,2013,"San Bernardino County",CA,us-ca-071,0.21699967178972
Metropolitan,2013,"San Diego County",CA,us-ca-073,0.14599980747514
Metropolitan,2013,"San Francisco County",CA,us-ca-075,0.13699951684815
Metropolitan,2013,"San Joaquin County",CA,us-ca-077,0.22699904204769
Metropolitan,2013,"San Luis Obispo County",CA,us-ca-079,0.10400035578484
Metropolitan,2013,"San Mateo County",CA,us-ca-081,0.11499909408114
Metropolitan,2013,"Santa Barbara County",CA,us-ca-083,0.20900186035916
Metropolitan,2013,"Santa Clara County",CA,us-ca-085,0.13500026634869
Metropolitan,2013,"Santa Cruz County",CA,us-ca-087,0.15099790223722
Metropolitan,2013,"Shasta County",CA,us-ca-089,0.11699595722483
Metropolitan,2013,"Solano County",CA,us-ca-095,0.12899843255638
Metropolitan,2013,"Sonoma County",CA,us-ca-097,0.13300010704473
Metropolitan,2013,"Stanislaus County",CA,us-ca-099,0.23600156115248
Metropolitan,2013,"Sutter County",CA,us-ca-101,0.21800471958628
Metropolitan,2013,"Tulare County",CA,us-ca-107,0.32000172950536
Metropolitan,2013,"Ventura County",CA,us-ca-111,0.1720009163052
Metropolitan,2013,"Yolo County",CA,us-ca-113,0.15799945581933
Metropolitan,2013,"Yuba County",CA,us-ca-115,0.21000067939398
Metropolitan,2013,"Adams County",CO,us-co-001,0.18600136046709
Metropolitan,2013,"Arapahoe County",CO,us-co-005,0.08600127007729
Metropolitan,2013,"Boulder County",CO,us-co-013,0.06100147810077
Metropolitan,2013,"Broomfield County",CO,us-co-014,0.05099989419109
Metropolitan,2013,"Clear Creek County",CO,us-co-019,0.03402727925341
Metropolitan,2013,"Denver County",CO,us-co-031,0.14599946230903
Metropolitan,2013,"Douglas County",CO,us-co-035,0.025002259881
Metropolitan,2013,"El Paso County",CO,us-co-041,0.06299899513566
Metropolitan,2013,"Elbert County",CO,us-co-039,0.03401275478304
Metropolitan,2013,"Gilpin County",CO,us-co-047,0.0558905380334
Metropolitan,2013,"Jefferson County",CO,us-co-059,0.06300085975396
Metropolitan,2013,"Larimer County",CO,us-co-069,0.05599777062802
Metropolitan,2013,"Mesa County",CO,us-co-077,0.10299709237307
Metropolitan,2013,"Park County",CO,us-co-093,0.04501295336788
Metropolitan,2013,"Pueblo County",CO,us-co-101,0.13000037632183
Metropolitan,2013,"Teller County",CO,us-co-119,0.06398199965384
Metropolitan,2013,"Weld County",CO,us-co-123,0.14399984990244
Metropolitan,2013,"District Of Columbia",DC,us-dc-001,0.11600090168182
Metropolitan,2013,"Kent County",DE,us-de-001,0.14799718243719
Metropolitan,2013,"New Castle County",DE,us-de-003,0.10700040304087
Metropolitan,2013,"Sussex County",DE,us-de-005,0.14399813043
Metropolitan,2013,"Alachua County",FL,us-fl-001,0.08800092389421
Metropolitan,2013,"Baker County",FL,us-fl-003,0.19797448074612
Metropolitan,2013,"Bay County",FL,us-fl-005,0.13000178749266
Metropolitan,2013,"Brevard County",FL,us-fl-009,0.0990004339358
Metropolitan,2013,"Broward County",FL,us-fl-011,0.12199988045563
Metropolitan,2013,"Charlotte County",FL,us-fl-015,0.11200247075628
Metropolitan,2013,"Citrus County",FL,us-fl-017,0.14000327046768
Metropolitan,2013,"Clay County",FL,us-fl-019,0.09800233903341
Metropolitan,2013,"Collier County",FL,us-fl-021,0.14200137605419
Metropolitan,2013,"Duval County",FL,us-fl-031,0.12100042809401
Metropolitan,2013,"Escambia County",FL,us-fl-033,0.12100141193617
Metropolitan,2013,"Flagler County",FL,us-fl-035,0.09799406264739
Metropolitan,2013,"Gadsden County",FL,us-fl-039,0.22798948751643
Metropolitan,2013,"Gilchrist County",FL,us-fl-041,0.20303806411728
Metropolitan,2013,"Gulf County",FL,us-fl-045,0.20499916121456
Metropolitan,2013,"Hernando County",FL,us-fl-053,0.13499772823413
Metropolitan,2013,"Highlands County",FL,us-fl-055,0.18999580792168
Metropolitan,2013,"Hillsborough County",FL,us-fl-057,0.1319996685055
Metropolitan,2013,"Indian River County",FL,us-fl-061,0.13000019185388
Metropolitan,2013,"Jefferson County",FL,us-fl-065,0.18796922791732
Metropolitan,2013,"Lake County",FL,us-fl-069,0.13599835342008
Metropolitan,2013,"Lee County",FL,us-fl-071,0.13100060831187
Metropolitan,2013,"Leon County",FL,us-fl-073,0.08200163230722
Metropolitan,2013,"Manatee County",FL,us-fl-081,0.12500104372803
Metropolitan,2013,"Marion County",FL,us-fl-083,0.14999959255849
Metropolitan,2013,"Martin County",FL,us-fl-085,0.11199665548865
Metropolitan,2013,"Miami-Dade County",FL,us-fl-086,0.21100013697379
Metropolitan,2013,"Nassau County",FL,us-fl-089,0.10600888651576
Metropolitan,2013,"Okaloosa County",FL,us-fl-091,0.09199734868752
Metropolitan,2013,"Orange County",FL,us-fl-095,0.12800047618733
Metropolitan,2013,"Osceola County",FL,us-fl-097,0.1620001779122
Metropolitan,2013,"Palm Beach County",FL,us-fl-099,0.1249996097827
Metropolitan,2013,"Pasco County",FL,us-fl-101,0.12799947738347
Metropolitan,2013,"Pinellas County",FL,us-fl-103,0.1110002952944
Metropolitan,2013,"Polk County",FL,us-fl-105,0.17600025130121
Metropolitan,2013,"Santa Rosa County",FL,us-fl-113,0.10600372573309
Metropolitan,2013,"Sarasota County",FL,us-fl-115,0.08099853274377
Metropolitan,2013,"Seminole County",FL,us-fl-117,0.08199941893444
Metropolitan,2013,"St. Johns County",FL,us-fl-109,0.06800076011168
Metropolitan,2013,"St. Lucie County",FL,us-fl-111,0.1479989079437
Metropolitan,2013,"Sumter County",FL,us-fl-119,0.12199898034854
Metropolitan,2013,"Volusia County",FL,us-fl-127,0.1239998331317
Metropolitan,2013,"Wakulla County",FL,us-fl-129,0.12298648398445
Metropolitan,2013,"Walton County",FL,us-fl-131,0.15501014496296
Metropolitan,2013,"Baker County",GA,us-ga-007,0.20518758684576
Metropolitan,2013,"Barrow County",GA,us-ga-013,0.17900379718562
Metropolitan,2013,"Bartow County",GA,us-ga-015,0.1960042865891
Metropolitan,2013,"Bibb County",GA,us-ga-021,0.17600289849238
Metropolitan,2013,"Brantley County",GA,us-ga-025,0.23197674418605
Metropolitan,2013,"Brooks County",GA,us-ga-027,0.22600332901794
Metropolitan,2013,"Bryan County",GA,us-ga-029,0.11999798153101
Metropolitan,2013,"Burke County",GA,us-ga-033,0.23099054665023
Metropolitan,2013,"Butts County",GA,us-ga-035,0.25298642816937
Metropolitan,2013,"Carroll County",GA,us-ga-045,0.20299376664423
Metropolitan,2013,"Catoosa County",GA,us-ga-047,0.17699502395872
Metropolitan,2013,"Chatham County",GA,us-ga-051,0.11300156123577
Metropolitan,2013,"Chattahoochee County",GA,us-ga-053,0.07496413199426
Metropolitan,2013,"Cherokee County",GA,us-ga-057,0.11099995068234
Metropolitan,2013,"Clarke County",GA,us-ga-059,0.14899300945403
Metropolitan,2013,"Clayton County",GA,us-ga-063,0.18299914568571
Metropolitan,2013,"Cobb County",GA,us-ga-067,0.09200098707413
Metropolitan,2013,"Columbia County",GA,us-ga-073,0.08699696761021
Metropolitan,2013,"Coweta County",GA,us-ga-077,0.12200265377689
Metropolitan,2013,"Crawford County",GA,us-ga-079,0.21395029206276
Metropolitan,2013,"Dade County",GA,us-ga-083,0.19702871636924
Metropolitan,2013,"Dawson County",GA,us-ga-085,0.14197331958497
Metropolitan,2013,"Dekalb County",GA,us-ga-089,0.11599895880168
Metropolitan,2013,"Dougherty County",GA,us-ga-095,0.201007877266
Metropolitan,2013,"Douglas County",GA,us-ga-097,0.12800501377606
Metropolitan,2013,"Echols County",GA,us-ga-101,0.2531017369727
Metropolitan,2013,"Effingham County",GA,us-ga-103,0.14901085824781
Metropolitan,2013,"Fayette County",GA,us-ga-113,0.05700569637084
Metropolitan,2013,"Floyd County",GA,us-ga-115,0.22099815861325
Metropolitan,2013,"Forsyth County",GA,us-ga-117,0.08599962216841
Metropolitan,2013,"Fulton County",GA,us-ga-121,0.09700068122518
Metropolitan,2013,"Glynn County",GA,us-ga-127,0.13499144575875
Metropolitan,2013,"Gwinnett County",GA,us-ga-135,0.1299996903018
Metropolitan,2013,"Hall County",GA,us-ga-139,0.21199709035487
Metropolitan,2013,"Haralson County",GA,us-ga-143,0.25900568780282
Metropolitan,2013,"Harris County",GA,us-ga-145,0.10900452691497
Metropolitan,2013,"Heard County",GA,us-ga-149,0.273007316134
Metropolitan,2013,"Henry County",GA,us-ga-151,0.10399771161741
Metropolitan,2013,"Houston County",GA,us-ga-153,0.11199912415152
Metropolitan,2013,"Jasper County",GA,us-ga-159,0.16404566996984
Metropolitan,2013,"Jones County",GA,us-ga-169,0.11301315580916
Metropolitan,2013,"Lamar County",GA,us-ga-171,0.18195916257431
Metropolitan,2013,"Lanier County",GA,us-ga-173,0.23505373089148
Metropolitan,2013,"Lee County",GA,us-ga-177,0.16097878574141
Metropolitan,2013,"Liberty County",GA,us-ga-179,0.09100258498485
Metropolitan,2013,"Lincoln County",GA,us-ga-181,0.17896811178789
Metropolitan,2013,"Long County",GA,us-ga-183,0.15002249212776
Metropolitan,2013,"Lowndes County",GA,us-ga-185,0.15900536999417
Metropolitan,2013,"Madison County",GA,us-ga-195,0.21398659966499
Metropolitan,2013,"Marion County",GA,us-ga-197,0.24908118944203
Metropolitan,2013,"Mcduffie County",GA,us-ga-189,0.25298580862723
Metropolitan,2013,"Mcintosh County",GA,us-ga-191,0.19504707327057
Metropolitan,2013,"Meriwether County",GA,us-ga-199,0.26998451074146
Metropolitan,2013,"Monroe County",GA,us-ga-207,0.2050179601611
Metropolitan,2013,"Morgan County",GA,us-ga-211,0.18302842208429
Metropolitan,2013,"Murray County",GA,us-ga-213,0.30598123534011
Metropolitan,2013,"Muscogee County",GA,us-ga-215,0.14600141946958
Metropolitan,2013,"Newton County",GA,us-ga-217,0.15400528309093
Metropolitan,2013,"Oconee County",GA,us-ga-219,0.08700486448923
Metropolitan,2013,"Oglethorpe County",GA,us-ga-221,0.2100447538538
Metropolitan,2013,"Paulding County",GA,us-ga-223,0.11500223413762
Metropolitan,2013,"Peach County",GA,us-ga-225,0.17301838548642
Metropolitan,2013,"Pickens County",GA,us-ga-227,0.19199809478447
Metropolitan,2013,"Pike County",GA,us-ga-231,0.14799931600547
Metropolitan,2013,"Pulaski County",GA,us-ga-235,0.22595490105844
Metropolitan,2013,"Richmond County",GA,us-ga-245,0.16299666410863
Metropolitan,2013,"Rockdale County",GA,us-ga-247,0.13800366799223
Metropolitan,2013,"Spalding County",GA,us-ga-255,0.23399428071751
Metropolitan,2013,"Terrell County",GA,us-ga-273,0.34397749834547
Metropolitan,2013,"Twiggs County",GA,us-ga-289,0.29697851026014
Metropolitan,2013,"Walker County",GA,us-ga-295,0.20900321543408
Metropolitan,2013,"Walton County",GA,us-ga-297,0.16899106559163
Metropolitan,2013,"Whitfield County",GA,us-ga-313,0.30899537291193
Metropolitan,2013,"Worth County",GA,us-ga-321,0.28498305319223
Metropolitan,2013,"Honolulu County",HI,us-hi-003,0.09700021459885
Metropolitan,2013,"Kalawao County",HI,us-hi-005,0.12307692307692
Metropolitan,2013,"Maui County",HI,us-hi-009,0.09799781513068
Metropolitan,2013,"Benton County",IA,us-ia-011,0.08100130555713
Metropolitan,2013,"Black Hawk County",IA,us-ia-013,0.10500564546481
Metropolitan,2013,"Bremer County",IA,us-ia-017,0.06197077087123
Metropolitan,2013,"Dallas County",IA,us-ia-049,0.05599416174617
Metropolitan,2013,"Dubuque County",IA,us-ia-061,0.08500792596032
Metropolitan,2013,"Grundy County",IA,us-ia-075,0.06000231669176
Metropolitan,2013,"Guthrie County",IA,us-ia-077,0.08593648736228
Metropolitan,2013,"Harrison County",IA,us-ia-085,0.08897145091905
Metropolitan,2013,"Johnson County",IA,us-ia-103,0.0520019873371
Metropolitan,2013,"Jones County",IA,us-ia-105,0.08600831459143
Metropolitan,2013,"Linn County",IA,us-ia-113,0.06199980098654
Metropolitan,2013,"Madison County",IA,us-ia-121,0.05798479087452
Metropolitan,2013,"Mills County",IA,us-ia-129,0.07896281800391
Metropolitan,2013,"Plymouth County",IA,us-ia-149,0.07599574518378
Metropolitan,2013,"Polk County",IA,us-ia-153,0.08200029274617
Metropolitan,2013,"Pottawattamie County",IA,us-ia-155,0.1069962837292
Metropolitan,2013,"Scott County",IA,us-ia-163,0.07699750060469
Metropolitan,2013,"Story County",IA,us-ia-169,0.04500431116065
Metropolitan,2013,"Warren County",IA,us-ia-181,0.04699496955255
Metropolitan,2013,"Washington County",IA,us-ia-183,0.10599263475059
Metropolitan,2013,"Woodbury County",IA,us-ia-193,0.14499790577541
Metropolitan,2013,"Ada County",ID,us-id-001,0.064
Metropolitan,2013,"Bannock County",ID,us-id-005,0.08200577143535
Metropolitan,2013,"Boise County",ID,us-id-015,0.10902401239349
Metropolitan,2013,"Bonneville County",ID,us-id-019,0.09500039366979
Metropolitan,2013,"Butte County",ID,us-id-023,0.10774228478614
Metropolitan,2013,"Canyon County",ID,us-id-027,0.17300139086925
Metropolitan,2013,"Franklin County",ID,us-id-041,0.08006513773918
Metropolitan,2013,"Gem County",ID,us-id-045,0.13697804563065
Metropolitan,2013,"Jefferson County",ID,us-id-051,0.10600212935853
Metropolitan,2013,"Kootenai County",ID,us-id-055,0.0779948716862
Metropolitan,2013,"Nez Perce County",ID,us-id-069,0.09999630873722
Metropolitan,2013,"Owyhee County",ID,us-id-073,0.2460372157133
Metropolitan,2013,"Alexander County",IL,us-il-003,0.25298062593145
Metropolitan,2013,"Bond County",IL,us-il-005,0.13799081216954
Metropolitan,2013,"Boone County",IL,us-il-007,0.142011143849
Metropolitan,2013,"Calhoun County",IL,us-il-013,0.10997229916898
Metropolitan,2013,"Champaign County",IL,us-il-019,0.06400326131268
Metropolitan,2013,"Clinton County",IL,us-il-027,0.1129915570092
Metropolitan,2013,"Cook County",IL,us-il-031,0.15500014205479
Metropolitan,2013,"De Witt County",IL,us-il-039,0.07397519807096
Metropolitan,2013,"Dekalb County",IL,us-il-037,0.08900698552759
Metropolitan,2013,"Dupage County",IL,us-il-043,0.07900057373274
Metropolitan,2013,"Ford County",IL,us-il-053,0.11403328539141
Metropolitan,2013,"Grundy County",IL,us-il-063,0.08300637567435
Metropolitan,2013,"Henry County",IL,us-il-073,0.10300118658293
Metropolitan,2013,"Jackson County",IL,us-il-077,0.10300441655044
Metropolitan,2013,"Jersey County",IL,us-il-083,0.11597838672327
Metropolitan,2013,"Kane County",IL,us-il-089,0.1720002814411
Metropolitan,2013,"Kankakee County",IL,us-il-091,0.13599397590361
Metropolitan,2013,"Kendall County",IL,us-il-093,0.07399404390886
Metropolitan,2013,"Lake County",IL,us-il-097,0.11100091819179
Metropolitan,2013,"Macon County",IL,us-il-115,0.11899585161867
Metropolitan,2013,"Macoupin County",IL,us-il-117,0.1090060323138
Metropolitan,2013,"Madison County",IL,us-il-119,0.0909988472082
Metropolitan,2013,"Marshall County",IL,us-il-123,0.09197717354817
Metropolitan,2013,"Mchenry County",IL,us-il-111,0.07899895290037
Metropolitan,2013,"Mclean County",IL,us-il-113,0.05599562427356
Metropolitan,2013,"Menard County",IL,us-il-129,0.0750028239015
Metropolitan,2013,"Mercer County",IL,us-il-131,0.09401041666667
Metropolitan,2013,"Monroe County",IL,us-il-133,0.07197965982816
Metropolitan,2013,"Peoria County",IL,us-il-143,0.1
Metropolitan,2013,"Piatt County",IL,us-il-147,0.0729769410139
Metropolitan,2013,"Rock Island County",IL,us-il-161,0.12599908768172
Metropolitan,2013,"Sangamon County",IL,us-il-167,0.0799973331753
Metropolitan,2013,"St. Clair County",IL,us-il-163,0.10399814591848
Metropolitan,2013,"Stark County",IL,us-il-175,0.12207916070577
Metropolitan,2013,"Tazewell County",IL,us-il-179,0.08299881810535
Metropolitan,2013,"Vermilion County",IL,us-il-183,0.14199478918205
Metropolitan,2013,"Will County",IL,us-il-197,0.09500080260743
Metropolitan,2013,"Williamson County",IL,us-il-199,0.11200034514744
Metropolitan,2013,"Winnebago County",IL,us-il-201,0.1380006834747
Metropolitan,2013,"Woodford County",IL,us-il-203,0.07000935016363
Metropolitan,2013,"Allen County",IN,us-in-003,0.11000196674024
Metropolitan,2013,"Bartholomew County",IN,us-in-005,0.10900628256206
Metropolitan,2013,"Benton County",IN,us-in-007,0.11103633916555
Metropolitan,2013,"Boone County",IN,us-in-011,0.0649955284339
Metropolitan,2013,"Brown County",IN,us-in-013,0.12898876404494
Metropolitan,2013,"Carroll County",IN,us-in-015,0.12298650413583
Metropolitan,2013,"Clark County",IN,us-in-019,0.13800639869393
Metropolitan,2013,"Clay County",IN,us-in-021,0.13402230971129
Metropolitan,2013,"Dearborn County",IN,us-in-029,0.11098634832457
Metropolitan,2013,"Delaware County",IN,us-in-035,0.13100491918482
Metropolitan,2013,"Elkhart County",IN,us-in-039,0.19500308599918
Metropolitan,2013,"Floyd County",IN,us-in-043,0.11999131070166
Metropolitan,2013,"Hamilton County",IN,us-in-057,0.03699845104816
Metropolitan,2013,"Hancock County",IN,us-in-059,0.07400114336531
Metropolitan,2013,"Harrison County",IN,us-in-061,0.12400830429302
Metropolitan,2013,"Hendricks County",IN,us-in-063,0.06600178716324
Metropolitan,2013,"Howard County",IN,us-in-067,0.11199365973934
Metropolitan,2013,"Jasper County",IN,us-in-073,0.12801832760596
Metropolitan,2013,"Johnson County",IN,us-in-081,0.08999665800623
Metropolitan,2013,"Lake County",IN,us-in-089,0.12999960049293
Metropolitan,2013,"Laporte County",IN,us-in-091,0.13500619174868
Metropolitan,2013,"Madison County",IN,us-in-095,0.13099757017927
Metropolitan,2013,"Marion County",IN,us-in-097,0.15399942153807
Metropolitan,2013,"Monroe County",IN,us-in-105,0.07999425909737
Metropolitan,2013,"Morgan County",IN,us-in-109,0.12600059928941
Metropolitan,2013,"Newton County",IN,us-in-111,0.14602720114531
Metropolitan,2013,"Ohio County",IN,us-in-115,0.14596554850408
Metropolitan,2013,"Owen County",IN,us-in-119,0.16801183750336
Metropolitan,2013,"Porter County",IN,us-in-127,0.08499755572052
Metropolitan,2013,"Posey County",IN,us-in-129,0.07898930116094
Metropolitan,2013,"Putnam County",IN,us-in-133,0.14101835309404
Metropolitan,2013,"Scott County",IN,us-in-143,0.21298972876561
Metropolitan,2013,"Shelby County",IN,us-in-145,0.14401428240817
Metropolitan,2013,"St. Joseph County",IN,us-in-141,0.1210011554487
Metropolitan,2013,"Sullivan County",IN,us-in-153,0.14697829716194
Metropolitan,2013,"Tippecanoe County",IN,us-in-157,0.09300223388228
Metropolitan,2013,"Union County",IN,us-in-161,0.14593731283689
Metropolitan,2013,"Vanderburgh County",IN,us-in-163,0.10800306912196
Metropolitan,2013,"Vermillion County",IN,us-in-165,0.10901448756931
Metropolitan,2013,"Vigo County",IN,us-in-167,0.13400103609049
Metropolitan,2013,"Warrick County",IN,us-in-173,0.07700445297316
Metropolitan,2013,"Washington County",IN,us-in-175,0.19900602728138
Metropolitan,2013,"Wells County",IN,us-in-179,0.09301456854688
Metropolitan,2013,"Whitley County",IN,us-in-183,0.09599929347346
Metropolitan,2013,"Butler County",KS,us-ks-015,0.07199620448345
Metropolitan,2013,"Doniphan County",KS,us-ks-043,0.10096899224806
Metropolitan,2013,"Douglas County",KS,us-ks-045,0.04900374389238
Metropolitan,2013,"Harvey County",KS,us-ks-079,0.10598170918479
Metropolitan,2013,"Jackson County",KS,us-ks-085,0.0569606087735
Metropolitan,2013,"Jefferson County",KS,us-ks-087,0.08201460742544
Metropolitan,2013,"Johnson County",KS,us-ks-091,0.04400014118273
Metropolitan,2013,"Kingman County",KS,us-ks-095,0.1199781857844
Metropolitan,2013,"Leavenworth County",KS,us-ks-103,0.07899893297119
Metropolitan,2013,"Linn County",KS,us-ks-107,0.10904021132962
Metropolitan,2013,"Miami County",KS,us-ks-121,0.06499792559812
Metropolitan,2013,"Osage County",KS,us-ks-139,0.09403319874383
Metropolitan,2013,"Pottawatomie County",KS,us-ks-149,0.054018826937
Metropolitan,2013,"Riley County",KS,us-ks-161,0.04599385621283
Metropolitan,2013,"Sedgwick County",KS,us-ks-173,0.11399986152461
Metropolitan,2013,"Shawnee County",KS,us-ks-177,0.09700074014265
Metropolitan,2013,"Sumner County",KS,us-ks-191,0.0909719168185
Metropolitan,2013,"Wabaunsee County",KS,us-ks-197,0.04608390163257
Metropolitan,2013,"Wyandotte County",KS,us-ks-209,0.21799833836552
Metropolitan,2013,"Allen County",KY,us-ky-003,0.23602761077711
Metropolitan,2013,"Boone County",KY,us-ky-015,0.08099425309424
Metropolitan,2013,"Bourbon County",KY,us-ky-017,0.18497954412624
Metropolitan,2013,"Boyd County",KY,us-ky-019,0.12401070432159
Metropolitan,2013,"Bracken County",KY,us-ky-023,0.19107268877911
Metropolitan,2013,"Bullitt County",KY,us-ky-029,0.15
Metropolitan,2013,"Butler County",KY,us-ky-031,0.24500454132607
Metropolitan,2013,"Campbell County",KY,us-ky-037,0.1150069892831
Metropolitan,2013,"Christian County",KY,us-ky-047,0.14800959909656
Metropolitan,2013,"Clark County",KY,us-ky-049,0.17598418844789
Metropolitan,2013,"Daviess County",KY,us-ky-059,0.12000367968355
Metropolitan,2013,"Edmonson County",KY,us-ky-061,0.21094303947057
Metropolitan,2013,"Fayette County",KY,us-ky-067,0.11300162166336
Metropolitan,2013,"Gallatin County",KY,us-ky-077,0.24895587434175
Metropolitan,2013,"Grant County",KY,us-ky-081,0.17599387403484
Metropolitan,2013,"Greenup County",KY,us-ky-089,0.17199320673151
Metropolitan,2013,"Hancock County",KY,us-ky-091,0.13206239168111
Metropolitan,2013,"Hardin County",KY,us-ky-093,0.1190043124945
Metropolitan,2013,"Henderson County",KY,us-ky-101,0.14999054284093
Metropolitan,2013,"Henry County",KY,us-ky-103,0.20497190208591
